mach DT mosque, 7.442835500, 8.944460300
MACHALACHI_S/S, 7.272235000, 9.129181700
machima plaza manbolo street zone 2, 7.466294500, 9.060950700
MACO PLAZA, 7.595721000, 9.023191100
MACO POLICE ESTATE S/S 1, 7.343326700, 9.107768300
MACO POLICE ESTATE S/S 2, 7.345025600, 9.108571500
MADAKI MUSA, 7.450155000, 9.006890000
MADAKI POLE MOUNTED, 7.445263700, 8.947895200
MADAKI S/S, 7.320716100, 9.147569400
MADAKI TR1 KABUSA VILLAGE, 7.446825000, 8.948066700
MADAKIYA_CRES S/S, 7.494173300, 9.000606700
madala, 7.287209000, 9.023991000
MADALLA JUNCTION, 7.214171700, 9.108456900
madalla service centre, 7.215730000, 9.103711700
madam Attahma substation, 7.051800000, 8.927068300
MADAM CALABAR, 7.594649500, 9.005519000
MADAM COMFORT TRANSFORMER, 7.593294300, 8.983955400
madam doris s/s, 7.329202400, 8.935794100
Madam Isibo Transformer, 7.571610100, 9.039280300
MADAM JOY HOUSE, 7.554400500, 8.979709900
Madam Kemi, 7.353260000, 8.984270000
MADAM LILIAN TRANSFORMER, 7.555022200, 8.992622900
Madam Mercy S/S, 7.088036700, 8.932366700
MADAM OKEKE, 7.489331700, 9.132185000
MADAM REFKAT, 7.492595800, 9.133288900
madam Sandra transformer, 7.447921800, 9.046733000
MADAM STELLA 2, 7.617026700, 8.993748300
MADAM STELLA I, 7.617130000, 8.996630000
MADEIRA SS 5, 7.488311700, 9.087573300
Madera street substation 1, 7.492061700, 9.088336700
Madera street substation 2, 7.491836500, 9.086633100
Madera street substation 4, 7.489429500, 9.086494300
Madera substation 3, 7.490758300, 9.086163300
MADINA MOSQUE, 7.546001700, 8.948686700
Madonna int' school, 7.232346700, 8.850631700
MADONNA MATERNITY A SO C GUESS INN, 7.590255574, 9.063063063
MADRID CLOSE S/S, 7.369024300, 9.125015300
MADRIDA HOTEL, 7.226056700, 9.095520000
MADUFORO S/S, 7.331208000, 9.152575800
MADUGU HOTELS AND LUXURY APARTMENTS, 7.426992500, 9.064590700
Mafi substation, 7.377596100, 9.157182100
MAGAGI MURADUN MUBARAK, 7.391823300, 9.030506700
MAGAJI, 7.587874000, 9.025542000
Magajioe compact substation, 7.412113300, 9.060390100
magic land 1, 7.453970300, 9.043657900
magic land 2, 7.452265000, 9.042201700
MAGIC_S/S, 7.356038300, 9.170980000
MAGISTRATE COURT, 7.368836700, 9.153486700
MAGISTRATE COURT 1, 7.463176300, 9.056723500
magistrate court jiwa, 7.307736700, 9.079750000
Magistrate Court Zone 6, 7.462611800, 9.071298000
MAGISTRATE_COURT _1, 7.366881700, 9.156068300
MAGISTRATE_COURT_2, 7.367362100, 9.155503900
MAGLO S/S 1_MP04_001, 7.499696700, 9.141125000
Magnus Abeng, 7.350811800, 8.990576300
Magret Lawrence Hospital, 7.351219500, 8.970935300
Mahamud and co law firm (9 BOZOUM STREET), 7.477211700, 9.072538300
MAHATMA_GANDHI_STREET_NEW_SS, 7.508153300, 9.047996700
MAHEY RASHEED DT, 7.464391700, 9.089173300
Mahfas, 7.222608300, 8.852496700
MAHFAS ESTATE, 7.533495000, 8.933145800
MAHMUD S/S, 7.343266300, 9.153431900
MAHUTA PLAZA, 7.312134700, 9.144406000
MAI UKE, 7.231735000, 9.110401700
MAIDUGU IBRAHIM DS, 7.453524200, 9.090928300
MAIGARI PLAZA S/S, 7.400555000, 9.068408300
maigatari close, 7.329116700, 9.148457200
Maigida Multi- Biz, 7.498213800, 8.964354400
MAIKUNKELE, 7.000272900, 9.000000000
MAIN AUDITOR IBRAHIM S/S, 7.377540000, 9.118551700
MAIN J, 6.000000000, 6.000000000
main Street Tr 1, 7.432373700, 8.994840100
Main UTC DT, 7.485365500, 9.036833000
Maina, 7.464010000, 9.044226700
Maina Ali Mainami., 7.415308600, 9.056890900
Maingwa substation, 7.383993200, 9.138006700
MAIRUWA HILL, 7.558746800, 9.014484900
Maitama highest substation 1, 7.484363700, 9.084866000
maitama highest substation 2, 7.484465000, 9.084781700
MAITAMA HOSPITAL 1, 7.479217700, 9.087120200
MAITAMA HOSPITAL 2, 7.480232400, 9.087785800
Maitama mall., 7.493459700, 9.101300600
MAITAMA MARKET TRANSFORMER 1, 7.320866700, 9.151590000
MAITAMA MARKET TRANSFORMER 2, 7.320118300, 9.150633300
MAITAMA PARK 1, 7.501463200, 9.083330000
MAITAMA PARK 2, 7.501284400, 9.083321200
MAITAMA POLICE STATION SUBSTATION, 7.486118400, 9.092916700
MAITAMA SHOPPING COMPLEX SUBSTATION, 7.498073100, 9.088630100
MAIZUBE_ESTATE S/S, 7.519406700, 9.019981700
MAJESTIK_S/S, 7.402091700, 9.045598300
MAJIA PLAZA S/S, 7.372115000, 9.106781700
MAJOR GABRIEL E. OGWO S/S, 7.418677500, 9.110996500
MAJOR GEN. S J DAVIES, 7.535003500, 8.938907300
MAJOR JUDE, 7.396621800, 9.125215400
MAJOR OIL, 7.226065827, 9.099099099
MAJOR OIL S/S, 7.409768900, 9.054465500
MAKEEENS, 7.582856200, 9.006154000
MAKERI 69B ROAD S/S, 7.378085000, 9.113306700
Makojou Substation, 7.459561700, 9.071815000
malam Sani DT, 7.431332100, 9.043385300
MALCOM FRAIZER S/S, 7.510680000, 9.052043300
MALDINA MARBLES, 7.498945100, 9.035769400
MALIKIS COURT, 7.445357100, 9.084482100
MALL 55 DT, 7.477000200, 9.079439800
MALL@18 DT, 7.467783300, 9.073760000
MALLAM STORE SUBSTATION BY NO: 5 GADONASKO STREET, 7.515761700, 9.043753300
MALLAM_MUSA_HVDS 27 SS, 7.377391700, 9.135598300
MALLAM_MUSA_ZONE 6_NEW SS, 7.378823400, 9.135691400
MALLAM_MUSA_ZONE 6_NEW SS 1, 7.378710100, 9.135589800
MALTA S/S, 7.357969300, 9.129311000
MALTINA DEPOT DT, 7.465456700, 9.027973300
MALULA, 7.364897300, 9.145589500
MALVAN-IYALLA, 7.561088300, 8.995288300
Mama Baby substation, 7.391141700, 9.173033300
MAMA CHIOMA, 7.277830000, 9.139101700
mama cool room, 7.243248300, 9.104535000
Mama G substation, 7.078666700, 8.933525000
MAMA GARDEN, 7.411730000, 9.047018300
MAMA JEMILU S/S, 7.600878300, 9.012710000
MAMA NEPA  S/S, 7.309471700, 9.148820000
MAMA NEPA S/S, 7.309455300, 9.148787100
MAMA TRANSFORMER GINDER OROZO, 7.562249400, 8.907775800
MAMA YOKA RELIEF, 7.554451500, 8.988976800
MAMA YOKA TRANSFORMER, 7.557731000, 8.988797400
MAMA_CHIOMA_S/S, 7.277830000, 9.139101700
MAMACASS, 7.608760000, 9.021297600
Mambilla Barrack Ext3    , 7.000000000, 9.000000000
Mambilla Barrack/Lungi Barrack  , 7.000000000, 9.000000000
Mambilla Barracks Ext, 2 Cba  , 7.000000000, 9.000000000
Mamman vatsa 2 S/S, 7.494612100, 9.120763800
Mamman Vatsa Estate S/S 1, 7.495255100, 9.117130100
Mamma's Court Estate, 7.432588300, 9.081437600
MAMMY 2, 7.510342500, 9.093192200
MAMSER, 7.472066700, 9.026008300
management  substation 1 1000 unit, 7.247895600, 8.829899600
management substation 2 1000 unit, 7.245251000, 8.830319500
MANAGING DIRECTOR ENERG., 7.385381700, 9.034491700
MANBILA EXTENSION 6 s/s, 7.515971700, 9.091025000
MANBILLA BARRACKS EXTENSION, 7.521860000, 9.092360000
MANBILLA BARRACKS S/S1, 7.525965000, 9.091558300
MANBILLA BARRACKS S/S2, 7.525963300, 9.091600000
MANBILLA BARRACKS S/S3, 7.524863300, 9.093283300
MANBILLA BARRACKS S/S4, 7.522877100, 9.091425700
manbilla extension 1, 7.517258300, 9.090671700
manbilla extension 2, 7.517133300, 9.090691700
manbilla extension 3, 7.517186700, 9.090595000
manbilla extension 4, 7.516875000, 9.091185000
manbilla extension 5, 7.516906700, 9.092740000
MANBILLA EXTENSION 6_NEW, 7.516428300, 9.090496700
MANBILLA S/S, 7.510315000, 9.080445000
MANBILLAR MARKET 1, 7.519608300, 9.088741700
MANBILLAR MARKET 2, 7.518663300, 9.088753300
MANDAMIS S/S, 7.387116800, 9.062321400
MANGA PLAZA, 7.467210000, 9.054009800
MANGEL ACADEMY S/S, 7.407411700, 9.115018300
MANGO TREE S/S, 7.306857800, 9.148982000
MANGO TREE TRX KPADUMA 1, 7.525598300, 9.013965000
MANGOE TREE TRANSFORMER, 7.563586400, 8.979912100
MANHATTAN PLAZA S/S, 7.397246700, 9.119620000
MANHATTAN_MALL2_NEW, 7.409609800, 9.117307600
Manir Ali, 7.495616700, 9.126390000
MANOR_TERRACE_NO_22_SS, 7.524216700, 9.022436700
MANRENG ESTATE S/S, 7.372978300, 9.100205000
MANRENG_ESTATE_S/S 2, 7.373381300, 9.098518000
MANRENG_ESTATE_S/S 3, 7.370793000, 9.101126700
mantrac s/s, 7.322204600, 8.940049800
MANTU S/S, 7.515426700, 9.035526700
MANWAY ESTATE GBAZANGO, 7.319760300, 9.161449400
MAP U INVESTMENT DT (PLOT 95 AMINU KANO), 7.473171700, 9.086323300
MAPLE LEAF SUBSTATION, 7.395750000, 9.037971700
MAR&MORE S/S_NEW, 7.514453300, 9.035465000
MARABA LOKO 300 OROZO TRANSFORMER, 7.598144100, 8.894142300
MARABA LOKO JUNCTION OROZO TRANSFORMER, 7.584060600, 8.890749500
MARABA LOKO NEW TRANSFORMER OROZO, 7.594421100, 8.895971900
MARAKA WATER, 7.585048500, 9.015597200
MARALAGO, 7.325391700, 9.139823300
MARAPCO GENERATOR S/S, 7.415704100, 9.104677600
MARARABA CENTRAL TRANSFORMER, 7.597351500, 9.028369700
MARARABA CURT S/S, 7.602336700, 9.025710000
MARARABA RELIEF, 7.595907900, 9.023862700
MARBEL METRO HOMES APARTMENTS 
HOUSE 5 OHI-ZAIKI ISEGEN CRESCENT, 7.446008900, 9.109836000
MARCAWA TABLE WATET, 7.608501381, 9.063063063
MARCON ESTATE S/S 1, 7.385515000, 9.102928300
MARCULEY S/S, 7.592951700, 9.009976700
MARCUS POLI ESTATE S/S 1, 7.371953600, 9.107530300
MARCUS POLI S/S 2, 7.371460000, 9.109138300
MARCUS_POLI_NEW EXT S/S, 7.371626700, 9.110841700
MARGARET THATCHER S/S, 7.512188300, 9.052235000
Margret Lorence University, 7.350364900, 8.973122300
MARIAM OKPEYEMI S/S, 7.305919400, 9.140959700
MARIAMA_MAKAMA_NEW_SS, 7.508661700, 9.014788300
Marian buxury homes, 7.328050700, 8.944219300
marissom residence, 7.442771800, 9.073393900
MARITHAN, 7.356332600, 9.153322700
MARITHAN QUARTER, 7.356332600, 9.153322700
MARK JOES PLAZA, 7.301923300, 9.139043300
MARK_OKOYE CL. S/S, 7.524341700, 9.023563300
MARKET, 7.364243300, 9.145315000
MARKET 1, 7.364876700, 9.147288300
MARKET 3, 7.363230000, 9.146778300
MARKET DT SABON GARI, 7.372811900, 9.266760800
Market Mabushi, 7.455086700, 9.081506700
Market s/s 1, 7.279419500, 9.101063900
Market s/s 2, 7.278137200, 9.100390400
market S/S Dakibiu, 7.426051600, 9.056666500
MARKET SQUARE, 7.566673300, 8.987210000
MARKET SQUARE S/S_NEW, 7.410061700, 9.085258300
Market sub station gwagwa, 7.315065600, 9.087496200
Market substation, 6.953553200, 8.472644800
MARKET TR1, 7.375153300, 8.954558300
MARKET TRANSFORMER DURUMI 2, 7.465947376, 9.011079022
MARKET_SQUARE_DAWAKI SS, 7.408816700, 9.120068300
MARLEY ESTATE, 7.550959100, 8.945764500
MAROKO S/S, 7.338659500, 9.151103200
Marshall height estate, 7.446180700, 9.079444400
MARSHORIA_ARENA_HOTEL_NEW, 7.412091700, 9.108395000
marufu, 7.258203300, 8.877618300
MARUWA s/s, 7.518931700, 9.028515000
Marvel Academy, 7.342039000, 9.006053700
MARVEL HOTEL, 7.467455000, 9.030695000
Mary 1, 7.347222800, 8.994047900
Mary 2, 7.346423200, 8.993406700
MARY K HOTEL, 7.358378300, 9.160098300
MARY K S/S 1, 7.358378300, 9.160098300
Mary Onovo Durumi 2, 7.467187190, 9.007085042
Maryam apartments, 7.453186600, 9.084530300
MARYAM PLAZA S/S, 7.422181800, 9.110774100
MARYNOUS MALL, 7.462405000, 9.078318300
MASADA S/S, 7.512528700, 9.048345900
MASAKA, 7.456848900, 9.055433100
MASALACHI, 7.548718300, 8.948431700
MASALACHI TRANSFORMER NAVY ESTATE, 7.608110600, 8.884919500
MASALASI, 7.573864800, 9.011659000
Masalasi Relief S/s, 7.573812100, 9.011190000
MASALLACHI, 7.272235000, 9.129181700
MASALLACHI_S/S, 7.272235000, 9.129181700
Mash DT 1 dogongada, 7.454513300, 8.969568300
Mash DT Nzube, 7.465131700, 8.968560000
Mash Penview esta, 7.477498300, 8.964593300
MASHAFA 2 S/S, 7.486727100, 9.150386400
MASHAFA 3 S/S, 7.485420000, 9.152446700
MASHAFA_1_S/S, 7.488731700, 9.148000000
MASHALASHI TTRANSFORMER, 7.321401700, 9.153740000
Masi hotel suit ( By MTN Max wamba road), 7.484970200, 8.967122200
Masi hotels suit Dt, 7.485138000, 8.967101900
mask ABG HILL, 7.559856500, 9.022846600
mask behind envoy karu, 7.564164900, 9.015744900
mask behind mazfalla, 7.563496500, 9.021124100
MASK BY ENTERNAL., 7.435343800, 9.067734300
mask by upper Tunis, 7.458930100, 9.073733700
MASK FHA KARU RIVER SIDE, 7.554345000, 9.001891300
MASK S/S, 7.307289700, 9.140943100
Mask substation, 7.435343800, 9.067734300
mask up hill top MAIRUWA, 7.556456700, 9.010037100
MASK_S/S, 7.355708300, 9.157885000
MASRAFH, 7.200291700, 9.172602800
MASSENYA STREET, 7.462690000, 9.071426700
MAST 1, 7.509025000, 9.079843300
Mast at Efab, 7.458477500, 8.973712000
MAST BY AGHAHOWA S/S, 7.353502700, 9.047091700
MAST BY AGU IRONSI BARRACKS, 7.525191700, 9.060963300
MAST BY AP STATION, 7.467933300, 9.054392700
mast by police Post efab, 7.458477500, 8.973712000
MAST BY WUBASSY BARRACKS, 7.521786700, 9.081296700
Mast chibiri, 7.184878300, 8.898180000
Mast DR, 7.439911900, 8.941717000
master energy, 7.232428300, 8.868228300
MASTER KEY ESTATE, 7.612263300, 8.990243300
Master Lodge, 7.360263600, 8.987840800
MATABELA GARDEN, 7.491016200, 9.076179400
MATAWALLE BELLO FAHAD, 7.390790000, 9.030470000
Mater dei catholic church, 7.069743300, 8.936508300
mathematic centre 1 ., 7.468615500, 9.059081800
mathematic centre relif, 7.471093000, 9.058962500
MATHEW 2, 7.365700000, 9.160988300
MATHEW S/S_NEW, 7.514636700, 9.043681700
MATHEW SS ALIYU MODIBO, 7.516928300, 9.019688300
MATHEW_MAGANDA S/S, 7.375178300, 9.132133300
MATILDA ROZI, 7.466206700, 9.082433300
MATILDAWOOD COMPANY, 7.373883300, 9.034445000
MATRIS ARMOR PLAZAR, 7.370164700, 8.946909100
Matrix Filling Station, 7.332251700, 8.953349300
MATTHEW 2, 7.365700000, 9.160988300
MATTHEW_1_S/S, 7.365895000, 9.161263300
MATTHEW_3_S/S, 7.366186500, 9.161078100
MAURITANIA S/S 1, 7.362669400, 9.126913800
MAURITANIA STREET S/S 2, 7.363316700, 9.127903300
MAX 2 PIGBAKASSA VILLAGE, 7.486800700, 8.956050000
Max by Chief Palace DT, 7.444203000, 8.951149100
MAX BY FIRST GATE TR, 7.499219900, 8.958588700
MAX PIGBAKASSA, 7.487075000, 8.955916700
MAXCARE, 7.238423300, 8.878996700
Maximo Hotel, 7.589495658, 9.027027027
MAXWELL OKUDOH DT, 7.487105000, 9.032523300
MAXWELL S/S, 7.371280000, 8.952686700
MAY & BAKER S/S, 7.338313300, 9.061036700
MAY FAIR ESTATE, 7.499625900, 9.104146100
MAYA'S_HILL_ESTATE_NEW_SS, 7.509411700, 9.012815000
maydan water, 7.238028300, 8.860038300
MAYFIELD SPECIALIST  HOSPITAL, 7.433384600, 8.988382500
MAYFRESH, 7.490416400, 9.020980200
MAYO INN GBAZANGO, 7.312162500, 9.144365600
MAYO INN HOTEL, 7.471206700, 9.034266700
MAYOR WATER S/S, 7.369698300, 9.067675000
Mazado plaza, 7.447761700, 9.060738400
mazado public, 7.448614600, 9.060696600
MAZI OKANGA SS ASUVA MOMOH STRT, 7.506538300, 9.013040000
MAZI_NEW SS, 7.522466700, 9.013578300
MB104 DT, 7.466515000, 9.087463300
Mbah close ss, 7.496970000, 9.083181700
MBORA 1, 7.403795000, 9.048948300
MBORA 2, 7.405226700, 9.049086700
MBORA GARDENS S/S, 7.410121700, 9.055706700
MBOUTY PLAZA, 7.410627600, 9.108071600
MC CHRIST, 7.368566400, 8.941978900
MC Dream, 7.400982500, 9.124502400
Mc property, 7.230483400, 8.889717900
MCS HOME'S, 7.439488400, 8.996256800
MD UMAR CLOSE 1, 7.544613300, 9.038913300
MD UMAR CLOSE 2, 7.544515000, 9.038900000
MD101 DT, 7.464556700, 9.090781700
ME EDUOK CRESCENT, 7.546546700, 9.042858300
Mechanic  Opposite Terrace Duplex, 7.434183900, 9.080597600
Mechanic 2 Gidanwaka Masalachi Navy Quaters, 7.424237100, 9.094855400
Mechanic by Gidanwaka Masalachi Navy Quaters, 7.425415900, 9.094470200
Mechanic village DT, 7.380235500, 9.265010900
MECHANIC_S/S, 7.272615000, 9.128968300
MECSAN, 7.360305000, 8.969466700
Med.  forte, 7.495680000, 9.127435000
MED. FORTE, 7.495680000, 9.127435000
MEDALLION COMM, 7.490043300, 9.067833300
MEDECIS SANS FRONTIERS., 7.402406400, 9.077838700
MEDICAL & DENTAL CONCILE OF NIGERIA, 7.447500000, 9.006450000
MEDICAL & HEALTH WORKERS UNION, 7.462257800, 9.021876700
medical center maraba s/c, 7.613353300, 9.026220000
MEDICAL LABORATORY SCIENCE COUNCIL OF NIGERIA, 7.472780968, 9.018156562
MEDIFE HOUSE, 7.465445600, 9.067639800
MEDIFEX_S/S, 7.395441700, 9.035068300
Meethaq Hotels  Ltd , Mr., 7.000000000, 9.000000000
MEGABOND ESTATE S/S 1, 7.388841800, 9.103355500
MEGABOND ESTATE S/S 2, 7.390400300, 9.105700200
MEGGER PRESS BY CANDILUX, 7.462773300, 9.027174600
Meksan, 7.446384400, 8.977546400
MEKSAN TRANSFORMER FACTORY, 7.435136100, 8.972927000
Melita Plaza DT, 7.504241400, 9.042679400
MELLIANA WATER, 7.635900200, 9.020633500
Melody city phase 7, 7.337639600, 9.002886200
melody garden city estate phase 4, 7.341883300, 9.006005200
MELVINO HOTEL, 7.585666100, 9.012992700
mems court state, 7.459374800, 9.026281300
Mercy Gold Estate, 7.399555000, 8.946870300
MERCY SAMUEL ESTATE, 7.384463300, 9.054661700
MERIT HOUSE, 7.490730000, 9.080690000
MERIT MALL, 7.498500600, 8.973676100
MEROSA ACADEMY, 7.500791700, 8.972851700
Merosa Academy DT, 7.500493300, 8.972470600
Merry Land substation, 7.054381500, 8.966861300
MERRY MAKERS, 7.469409800, 9.075309500
MERVYN ACADEMY, 7.334609200, 8.947708100
MESUYA, 7.482958300, 9.108107400
METAL CRAFT IDI., 7.400424900, 9.034293500
METAL_AND_RECYCLING_INDUSTRY_S/S, 7.381003300, 9.040520000
METHODIST CHURCH ZONE 3, 7.470709200, 9.063892600
Metro Bread, 7.362015600, 8.982925900
METRO ESTATE S/S, 7.408467800, 9.071497500
METRO HOMES HOUSE 22 FOLA DANIEL CRESCENT JAHI, 7.433266700, 9.108341700
METRO PRIVATE S/S, 7.408486400, 9.071818600
METRO SS1, 7.495233300, 8.975755000
METRO SS2, 7.494566700, 8.975523300
METRO SS3, 7.494136700, 8.974646700
METRO SS4, 7.493148300, 8.975543300
METRO SS5, 7.492516700, 8.976295000
METRO SS6, 7.493431700, 8.977008300
METRODEC S/S, 7.362964500, 9.043092300
METROPOLE, 7.484950000, 9.084660000
Metropole Development Company, 7.000000000, 9.000000000
METROTILE NIGERIA LIMITED, 7.461549600, 9.023742900
MEXICO STREET S/S, 7.373130000, 9.123655000
MEYER ESTATE S/S 2, 7.207498500, 8.895219600
MG ABDULWAHAB STREET, 7.552978300, 9.045693300
MG ABDULWAHAB T13_NEW, 7.551803300, 9.046165000
MHRA LTD(OPP. HIGH COURT)SS, 7.500836700, 8.973628300
miadibno plaza zone 5 Ndola crescent, 7.456953700, 9.059120400
MIB PLAZA S/S, 7.408985300, 9.088636600
MIB PUBLIC S/S, 7.409020200, 9.089328400
MICELO CLINICS TRADEMORE, 7.363306700, 8.959323300
Michael okpara avenue cubicle transformer, 7.458785000, 9.057818300
MICHEAL BUBA S/S, 7.421758000, 9.113917500
MICHIGAN S/S, 7.359910100, 9.129783700
MICHVILLE TR 1, 7.458875600, 8.959852400
MICLUE VILLA, 7.403351500, 9.060932700
micro finance bank, 7.439982900, 9.068797300
micro finance bank 2, 7.440056200, 9.068837200
Micro hospital S/S, 7.506111500, 9.093702300
MID TOWN HOTEL TRANSFORMER MARABA LOKO OROZO, 7.589446000, 8.889496300
MIDEL CENTER, 7.476973300, 8.995541700
MIDERAFA TABLE WATER KURUDU PHASE 5, 7.560026600, 8.933600800
Mika Abdulkareem STR behind envoy, 7.563282300, 9.020489100
Mike and honey  estate extension 1, 7.345975100, 9.006414100
Mike and honey phase 2, 7.346348000, 9.004139500
MIKE OZEKHOME, 7.485449000, 9.093496600
MIKE SUBSTATION DAKWA, 7.249560000, 9.108831700
Mike/David Transformer, 7.348138900, 8.990765900
MIKOLA PRECAST S/S, 7.361088300, 9.050363400
MIKOLA_ESTATE SS, 7.379238300, 9.132665000
MIKUCH ESTATE 1, 7.407196700, 9.050976700
mikuch s/s, 7.403157500, 9.060751600
MIKUCH VILLA  ESTATE S/S, 7.403157500, 9.060751600
MILAN S/S, 7.369537500, 9.123793300
milipat plaza, 7.442136700, 9.032810000
MILITARY CEMETARY, 7.426565000, 9.021170000
MILITARY MS S/S, 7.522561700, 9.089755000
MILITARY PENSION BOARD, 7.000000000, 9.000000000
MILITARY PENSION BOARD 1, 7.358285000, 9.175483300
militry qaurters, 7.529262800, 9.093246100
Milk &honey estate, 7.338636400, 9.006531600
Millennium Estate, 7.335493700, 9.078091400
millennium quarters DT, 7.359993300, 9.268361700
Millennium Shelter, 7.329794500, 8.952483500
MILLINIUM STREET, 7.499503300, 8.988676700
Mimibi gas plant, 7.254298300, 8.896466700
mimo intergrated, 7.328985000, 8.946146700
MIN. OF WORKS ELRUFAI S/S 1, 7.207486200, 8.891607300
MINAT, 7.195253300, 9.053510000
Mines and Steels, 7.490244900, 9.074418000
MINFA 1 DT 2, 7.466184900, 8.973681600
Minfa 1 DT 3, 7.466152100, 8.975371200
Minfa 1 Estate DT 1, 7.465471200, 8.973707700
Minfa 2 Estate DT 1, 7.461984200, 8.971420600
MINFA 2 ESTATE DT3, 7.463087900, 8.972131500
Minfa estate DT 2, 7.462982500, 8.971149600
Minfa1 DT 4, 7.464096700, 8.975595600
Minfa5 Dt, 7.466261400, 8.971735100
MINI ESTATE, 7.545933900, 8.935424800
MINI KWANKWASO 2, 7.545271500, 8.935406100
MINI PALACE BEHIND MTN SUBSTATION, 7.488174300, 9.084947000
Mini Resort, 7.222984500, 9.111852600
MINISTER  S/S_NEW, 7.513043300, 9.022813300
MINISTER BLOCK, 7.503000000, 9.047786700
MINISTER HILL COMMUNITY, 7.226065827, 9.099099099
MINISTER HILL ZUBA, 7.226065827, 9.099099099
MINISTER S/S OPP. ARMY OFFICE, 7.519949500, 9.023955500
MINISTER SS, 7.405050000, 9.109766700
MINISTER SUBSTATION, 7.410425000, 9.038816700
MINISTER_SUBSTATION_SS, 7.484840000, 9.022383300
MINISTERS HILL SUBSTATION, 7.481188300, 9.104506700
Ministry hill, 7.215113800, 9.102092200
ministry of Agriculture Mabushi, 7.450648700, 9.079934100
MINISTRY OF EDUCATION, 7.480925300, 9.056243400
MINISTRY OF ENVIRONMENT, 7.492671800, 9.080712800
MINISTRY OF FOREIGN AFFAIRS, 7.499169900, 9.057583700
MINISTRY OF TRANSPORT, 7.485622700, 9.056649600
MINISTRY OF WATER RESOURCES, 7.471441700, 9.026508300
ministry of work workshop, 7.240420000, 8.877413300
MINISTRY_OF_FINANCE, 7.498005000, 9.054155000
MINITRY ESTAT, 7.283861700, 9.117705000
MINNA, 6.989520487, 8.998081823
MINTING AND PRINTING 1, 7.492174500, 9.019420400
MINTING AND PRINTING 2, 7.492452800, 9.019705400
MINTING AND PRINTING 3, 7.492283600, 9.020560900
MIRACOOL WATER, 7.481010500, 9.037544000
MISHELL, 7.497568300, 8.987085000
MISRATAH 1  DT, 7.465232900, 9.079059200
MISRATAH 2  DT, 7.466016200, 9.078326800
MISSION SCH, 7.372908300, 9.137858300
MISSISSIPPI STREET SUBSTATION 6, 7.490186700, 9.095183300
MISSISSIPPI SUBSTATION 1, 7.479894200, 9.094313900
MISSISSIPPI SUBSTATION 2, 7.480830800, 9.092479700
MISSISSIPPI SUBSTATION 3, 7.486223300, 9.090828300
MISSISSIPPI SUBSTATION 4, 7.488295000, 9.090618200
MISSISSIPPI SUBSTATION 5, 7.489898500, 9.093390000
Miva open University, 7.437958800, 9.069067500
MIVANYI FARM HEAD OFFICE TRANSFORMER OROZO, 7.587970300, 8.881321300
Mjavs, 7.106162300, 8.924732600
MKK PLAZA JABI, 7.426234000, 9.063445200
MNS, 7.589685100, 9.022874500
Mobay Custom Quarters 1, 7.267070000, 8.956716700
Mobay Custom Quarters 2, 7.266755700, 8.955985900
Mobay Custom Quarters 3, 7.267027800, 8.955128500
Mobay Custom Quarters 4, 7.268048900, 8.954797000
Mobay Custom Quarters 5, 7.269216100, 8.955278800
Mobay Custom Quarters 6, 7.268337600, 8.954334200
MOBIL FILLING STATION, 7.455275000, 8.987311700
Mobil filling station Jahi, 7.457397200, 9.085715800
MOBIL FILLING STATION JIKWOYI, 7.566151000, 8.989098300
mobil filling substation, 7.444389200, 9.067240600
mobil public, 7.443612800, 9.068058600
MOBILE FILLING STATION TRANSFORMER OROZO, 7.587745200, 8.884351800
MOBILE FUELING STATION KATAMPE EXTENSION, 7.431206700, 9.119260000
MOBOLAJI JOHNSON SS 1, 7.483095000, 8.997833300
MOBOLAJI JOHNSON SS 2, 7.478615000, 9.002451700
MOBOLAJI JOHNSON SS1, 7.484378300, 8.997988300
MOBOLAJI JOHNSON SS2, 7.483095000, 8.997833300
MOBOLAJI JOHNSON SS4, 7.478615000, 9.002451700
MOBOLAJI JOHNSON SS5, 7.479879900, 9.001300100
MODIBBO_S/S_2, 7.403573300, 9.046491700
MODIVO_S/S, 7.403632600, 9.046644100
MOGABS ELECTRICAL, 7.499172100, 9.033779900
Mogadishu Barracks , 7.000000000, 9.000000000
MOHALKOS RICE MILL IDU, 7.346873000, 9.056134900
Mohammed Alkali DT, 7.507676300, 8.977346100
MOHAMMED GONI S/S, 7.476966000, 9.010840000
MOHAMMED JAMIL S/S, 7.421116600, 9.110145700
MOHAMMED KABIR, 7.599921500, 9.012789500
MOHAMMED SABO, 7.586241200, 9.011540000
MOHAMMED SUBSTATION, 7.590255574, 9.063063063
MOHAS HOTEL TRANSFORMER BY NAVY ESTATE, 7.603813400, 8.881437300
Mojec bank. Co. housing loan., 7.389806100, 9.072880200
MOLAN ESTATE, 7.364431800, 8.944166300
Momo sani substation, 7.067538100, 8.929625300
Momodu dirisu., 7.381883300, 9.083843300
MOMOH YAKUBU DT, 7.361251700, 9.268961700
MOMTEROSA_CONST_SS, 7.398050000, 9.121426700
Monaco Plaza, 7.603778300, 9.025475500
MONACO SUBSTATION, 7.494005000, 9.145261700
Monarch Estate Phase 1, 7.364743400, 8.951633100
MONARCH GARDEN, 7.402519100, 9.072032600
MONARCH GARDEN ESTATES, 7.402391000, 9.071862500
MONARCH PHASE 2, 7.368128600, 8.940880400
